DT_FED,NU_MUN,NO_MUN,SECCION
6,27,CHIAPA DE CORZO,2378
6,27,CHIAPA DE CORZO,2378
6,28,CHIAPILLA,433
6,28,CHIAPILLA,433
6,28,CHIAPILLA,433
6,28,CHIAPILLA,433
6,28,CHIAPILLA,434
6,28,CHIAPILLA,434
6,28,CHIAPILLA,434
6,28,CHIAPILLA,434
6,28,CHIAPILLA,434
6,28,CHIAPILLA,434
6,28,CHIAPILLA,434
6,28,CHIAPILLA,434
6,28,CHIAPILLA,435
6,28,CHIAPILLA,435
6,58,NICOLAS RUIZ,814
6,58,NICOLAS RUIZ,814
6,58,NICOLAS RUIZ,814
6,58,NICOLAS RUIZ,814
6,58,NICOLAS RUIZ,814
6,58,NICOLAS RUIZ,814
6,58,NICOLAS RUIZ,814
6,80,SAN LUCAS,1187
6,80,SAN LUCAS,1187
6,80,SAN LUCAS,1187
6,80,SAN LUCAS,1187
6,80,SAN LUCAS,1187
6,80,SAN LUCAS,1187
6,80,SAN LUCAS,1187
6,80,SAN LUCAS,1188
6,80,SAN LUCAS,1188
6,80,SAN LUCAS,1188
6,80,SAN LUCAS,1188
6,80,SAN LUCAS,1188
6,80,SAN LUCAS,1188
6,80,SAN LUCAS,1188
6,87,SUCHIAPA,1240
6,87,SUCHIAPA,1240
6,87,SUCHIAPA,1240
6,87,SUCHIAPA,1240
6,87,SUCHIAPA,1240
6,87,SUCHIAPA,1240
6,87,SUCHIAPA,1240
6,87,SUCHIAPA,1240
6,87,SUCHIAPA,1241
6,87,SUCHIAPA,1241
6,87,SUCHIAPA,1241
6,87,SUCHIAPA,1241
6,87,SUCHIAPA,1241
6,87,SUCHIAPA,1241
6,87,SUCHIAPA,1241
6,87,SUCHIAPA,1241
6,87,SUCHIAPA,1241
6,87,SUCHIAPA,1241
6,87,SUCHIAPA,1241
6,87,SUCHIAPA,1241
6,87,SUCHIAPA,1241
6,87,SUCHIAPA,1241
6,87,SUCHIAPA,1242
6,87,SUCHIAPA,1242
6,87,SUCHIAPA,1242
6,87,SUCHIAPA,1242
6,87,SUCHIAPA,1242
6,87,SUCHIAPA,1243
6,87,SUCHIAPA,1243
6,87,SUCHIAPA,1243
6,87,SUCHIAPA,1243
6,87,SUCHIAPA,1243
6,87,SUCHIAPA,1243
6,87,SUCHIAPA,1243
6,87,SUCHIAPA,1244
6,87,SUCHIAPA,1244
6,87,SUCHIAPA,1244
6,87,SUCHIAPA,1244
6,87,SUCHIAPA,1244
6,87,SUCHIAPA,1244
6,87,SUCHIAPA,1245
6,87,SUCHIAPA,1245
6,87,SUCHIAPA,1245
6,87,SUCHIAPA,1245
6,87,SUCHIAPA,1245
6,87,SUCHIAPA,1245
6,87,SUCHIAPA,1245
6,87,SUCHIAPA,1245
6,87,SUCHIAPA,1245
6,87,SUCHIAPA,1245
6,87,SUCHIAPA,1245
6,87,SUCHIAPA,1245
6,87,SUCHIAPA,1245
6,87,SUCHIAPA,1245
6,87,SUCHIAPA,1245
6,87,SUCHIAPA,1245
6,87,SUCHIAPA,1245
6,87,SUCHIAPA,1245
6,87,SUCHIAPA,1246
6,98,TOTOLAPA,1530
6,98,TOTOLAPA,1530
6,98,TOTOLAPA,2113
6,98,TOTOLAPA,2113
6,98,TOTOLAPA,2114
6,102,TUXTLA GUTIERREZ,1621
6,102,TUXTLA GUTIERREZ,1622
6,102,TUXTLA GUTIERREZ,1622
6,102,TUXTLA GUTIERREZ,1622
6,102,TUXTLA GUTIERREZ,1622
6,102,TUXTLA GUTIERREZ,1622
6,102,TUXTLA GUTIERREZ,1622
6,102,TUXTLA GUTIERREZ,1622
6,102,TUXTLA GUTIERREZ,1622
6,102,TUXTLA GUTIERREZ,1622
6,102,TUXTLA GUTIERREZ,1622
6,102,TUXTLA GUTIERREZ,1622
6,102,TUXTLA GUTIERREZ,1622
6,102,TUXTLA GUTIERREZ,1622
6,102,TUXTLA GUTIERREZ,1622
6,102,TUXTLA GUTIERREZ,1623
6,102,TUXTLA GUTIERREZ,1623
6,102,TUXTLA GUTIERREZ,1623
6,102,TUXTLA GUTIERREZ,1623
6,102,TUXTLA GUTIERREZ,1624
6,102,TUXTLA GUTIERREZ,1625
6,102,TUXTLA GUTIERREZ,1625
6,102,TUXTLA GUTIERREZ,1625
6,102,TUXTLA GUTIERREZ,1626
6,102,TUXTLA GUTIERREZ,1627
6,102,TUXTLA GUTIERREZ,1627
6,102,TUXTLA GUTIERREZ,1655
6,102,TUXTLA GUTIERREZ,1656
6,102,TUXTLA GUTIERREZ,1656
6,102,TUXTLA GUTIERREZ,1657
6,102,TUXTLA GUTIERREZ,1657
6,102,TUXTLA GUTIERREZ,1657
6,102,TUXTLA GUTIERREZ,1657
6,102,TUXTLA GUTIERREZ,1657
6,102,TUXTLA GUTIERREZ,1659
6,102,TUXTLA GUTIERREZ,1659
6,102,TUXTLA GUTIERREZ,1659
6,102,TUXTLA GUTIERREZ,1659
6,102,TUXTLA GUTIERREZ,1659
6,102,TUXTLA GUTIERREZ,1659
6,102,TUXTLA GUTIERREZ,1659
6,102,TUXTLA GUTIERREZ,1659
6,102,TUXTLA GUTIERREZ,1659
6,102,TUXTLA GUTIERREZ,1659
6,102,TUXTLA GUTIERREZ,1659
6,102,TUXTLA GUTIERREZ,1659
6,102,TUXTLA GUTIERREZ,1660
6,102,TUXTLA GUTIERREZ,1660
6,102,TUXTLA GUTIERREZ,1661
6,102,TUXTLA GUTIERREZ,1661
6,102,TUXTLA GUTIERREZ,1661
6,102,TUXTLA GUTIERREZ,1662
6,102,TUXTLA GUTIERREZ,1662
6,102,TUXTLA GUTIERREZ,1662
6,102,TUXTLA GUTIERREZ,1662
6,102,TUXTLA GUTIERREZ,1662
6,102,TUXTLA GUTIERREZ,1662
6,102,TUXTLA GUTIERREZ,1662
6,102,TUXTLA GUTIERREZ,1663
6,102,TUXTLA GUTIERREZ,1663
6,102,TUXTLA GUTIERREZ,1663
6,102,TUXTLA GUTIERREZ,1663
6,102,TUXTLA GUTIERREZ,1663
6,102,TUXTLA GUTIERREZ,1663
6,102,TUXTLA GUTIERREZ,1663
6,102,TUXTLA GUTIERREZ,1663
6,102,TUXTLA GUTIERREZ,1663
6,102,TUXTLA GUTIERREZ,1666
6,102,TUXTLA GUTIERREZ,1666
6,102,TUXTLA GUTIERREZ,1666
6,102,TUXTLA GUTIERREZ,1683
6,102,TUXTLA GUTIERREZ,1683
6,102,TUXTLA GUTIERREZ,1683
6,102,TUXTLA GUTIERREZ,1684
6,102,TUXTLA GUTIERREZ,1684
6,102,TUXTLA GUTIERREZ,1684
6,102,TUXTLA GUTIERREZ,1685
6,102,TUXTLA GUTIERREZ,1685
6,102,TUXTLA GUTIERREZ,1685
6,102,TUXTLA GUTIERREZ,1685
6,102,TUXTLA GUTIERREZ,1686
6,102,TUXTLA GUTIERREZ,1686
6,102,TUXTLA GUTIERREZ,1686
6,102,TUXTLA GUTIERREZ,1686
6,102,TUXTLA GUTIERREZ,1687
6,102,TUXTLA GUTIERREZ,1688
6,102,TUXTLA GUTIERREZ,1713
6,102,TUXTLA GUTIERREZ,1713
6,102,TUXTLA GUTIERREZ,1713
6,102,TUXTLA GUTIERREZ,1714
6,102,TUXTLA GUTIERREZ,1714
6,102,TUXTLA GUTIERREZ,1714
6,102,TUXTLA GUTIERREZ,1715
6,102,TUXTLA GUTIERREZ,1715
6,102,TUXTLA GUTIERREZ,1716
6,102,TUXTLA GUTIERREZ,1716
6,102,TUXTLA GUTIERREZ,1717
6,102,TUXTLA GUTIERREZ,1717
6,102,TUXTLA GUTIERREZ,1718
6,102,TUXTLA GUTIERREZ,1718
6,102,TUXTLA GUTIERREZ,1718
6,102,TUXTLA GUTIERREZ,1729
6,102,TUXTLA GUTIERREZ,1729
6,102,TUXTLA GUTIERREZ,1729
6,102,TUXTLA GUTIERREZ,1729
6,102,TUXTLA GUTIERREZ,1729
6,102,TUXTLA GUTIERREZ,1729
6,102,TUXTLA GUTIERREZ,1729
6,102,TUXTLA GUTIERREZ,1742
6,102,TUXTLA GUTIERREZ,1742
6,102,TUXTLA GUTIERREZ,1742
6,102,TUXTLA GUTIERREZ,1742
6,102,TUXTLA GUTIERREZ,1742
6,102,TUXTLA GUTIERREZ,1742
6,102,TUXTLA GUTIERREZ,1742
6,102,TUXTLA GUTIERREZ,1750
6,102,TUXTLA GUTIERREZ,1750
6,102,TUXTLA GUTIERREZ,1750
6,102,TUXTLA GUTIERREZ,1750
6,102,TUXTLA GUTIERREZ,1750
6,102,TUXTLA GUTIERREZ,1750
6,102,TUXTLA GUTIERREZ,1750
6,102,TUXTLA GUTIERREZ,1750
6,102,TUXTLA GUTIERREZ,1750
6,102,TUXTLA GUTIERREZ,1751
6,102,TUXTLA GUTIERREZ,1751
6,102,TUXTLA GUTIERREZ,1751
6,102,TUXTLA GUTIERREZ,1751
6,102,TUXTLA GUTIERREZ,1751
6,102,TUXTLA GUTIERREZ,1751
6,102,TUXTLA GUTIERREZ,1751
6,102,TUXTLA GUTIERREZ,1751
6,102,TUXTLA GUTIERREZ,1751
6,102,TUXTLA GUTIERREZ,1751
6,102,TUXTLA GUTIERREZ,1751
6,102,TUXTLA GUTIERREZ,1752
6,102,TUXTLA GUTIERREZ,1969
6,102,TUXTLA GUTIERREZ,1970
6,102,TUXTLA GUTIERREZ,1970
6,102,TUXTLA GUTIERREZ,1971
6,102,TUXTLA GUTIERREZ,1972
6,102,TUXTLA GUTIERREZ,1972
6,102,TUXTLA GUTIERREZ,1973
6,102,TUXTLA GUTIERREZ,1973
6,102,TUXTLA GUTIERREZ,1974
6,102,TUXTLA GUTIERREZ,1974
6,102,TUXTLA GUTIERREZ,1975
6,102,TUXTLA GUTIERREZ,2012
6,102,TUXTLA GUTIERREZ,2012
6,102,TUXTLA GUTIERREZ,2012
6,102,TUXTLA GUTIERREZ,2013
6,102,TUXTLA GUTIERREZ,2013
6,102,TUXTLA GUTIERREZ,2013
6,102,TUXTLA GUTIERREZ,2014
6,102,TUXTLA GUTIERREZ,2015
6,102,TUXTLA GUTIERREZ,2015
6,102,TUXTLA GUTIERREZ,2015
6,102,TUXTLA GUTIERREZ,2016
6,102,TUXTLA GUTIERREZ,2017
6,102,TUXTLA GUTIERREZ,2017
6,102,TUXTLA GUTIERREZ,2017
6,102,TUXTLA GUTIERREZ,2017
6,102,TUXTLA GUTIERREZ,2017
6,102,TUXTLA GUTIERREZ,2017
6,102,TUXTLA GUTIERREZ,2017
6,102,TUXTLA GUTIERREZ,2018
6,102,TUXTLA GUTIERREZ,2018
6,102,TUXTLA GUTIERREZ,2019
6,102,TUXTLA GUTIERREZ,2019
6,102,TUXTLA GUTIERREZ,2020
6,102,TUXTLA GUTIERREZ,2021
6,102,TUXTLA GUTIERREZ,2021
6,102,TUXTLA GUTIERREZ,2021
6,102,TUXTLA GUTIERREZ,2021
6,102,TUXTLA GUTIERREZ,2021
6,102,TUXTLA GUTIERREZ,2021
6,102,TUXTLA GUTIERREZ,2021
6,102,TUXTLA GUTIERREZ,2021
6,102,TUXTLA GUTIERREZ,2021
6,102,TUXTLA GUTIERREZ,2021
6,102,TUXTLA GUTIERREZ,2022
6,102,TUXTLA GUTIERREZ,2022
6,102,TUXTLA GUTIERREZ,2022
6,102,TUXTLA GUTIERREZ,2023
6,102,TUXTLA GUTIERREZ,2023
6,102,TUXTLA GUTIERREZ,2024
6,102,TUXTLA GUTIERREZ,2024
6,102,TUXTLA GUTIERREZ,2024
6,102,TUXTLA GUTIERREZ,2024
6,102,TUXTLA GUTIERREZ,2024
6,102,TUXTLA GUTIERREZ,2025
6,102,TUXTLA GUTIERREZ,2025
6,102,TUXTLA GUTIERREZ,2025
6,102,TUXTLA GUTIERREZ,2025
6,102,TUXTLA GUTIERREZ,2026
6,102,TUXTLA GUTIERREZ,2026
6,102,TUXTLA GUTIERREZ,2026
6,102,TUXTLA GUTIERREZ,2026
6,102,TUXTLA GUTIERREZ,2026
6,102,TUXTLA GUTIERREZ,2026
6,102,TUXTLA GUTIERREZ,2026
6,102,TUXTLA GUTIERREZ,2027
6,102,TUXTLA GUTIERREZ,2027
6,102,TUXTLA GUTIERREZ,2028
6,102,TUXTLA GUTIERREZ,2028
6,102,TUXTLA GUTIERREZ,2028
6,102,TUXTLA GUTIERREZ,2028
6,102,TUXTLA GUTIERREZ,2029
6,102,TUXTLA GUTIERREZ,2029
6,102,TUXTLA GUTIERREZ,2029
6,102,TUXTLA GUTIERREZ,2029
6,102,TUXTLA GUTIERREZ,2029
6,102,TUXTLA GUTIERREZ,2029
6,102,TUXTLA GUTIERREZ,2030
6,102,TUXTLA GUTIERREZ,2031
6,102,TUXTLA GUTIERREZ,2031
6,102,TUXTLA GUTIERREZ,2032
6,102,TUXTLA GUTIERREZ,2033
6,102,TUXTLA GUTIERREZ,2034
6,102,TUXTLA GUTIERREZ,2035
6,102,TUXTLA GUTIERREZ,2036
6,102,TUXTLA GUTIERREZ,2037
6,102,TUXTLA GUTIERREZ,2038
6,102,TUXTLA GUTIERREZ,2039
6,102,TUXTLA GUTIERREZ,2040
6,102,TUXTLA GUTIERREZ,2040
6,102,TUXTLA GUTIERREZ,2040
6,102,TUXTLA GUTIERREZ,2040
6,102,TUXTLA GUTIERREZ,2040
6,102,TUXTLA GUTIERREZ,2040
6,102,TUXTLA GUTIERREZ,2040
6,102,TUXTLA GUTIERREZ,2040
6,102,TUXTLA GUTIERREZ,2041
6,102,TUXTLA GUTIERREZ,2041
6,102,TUXTLA GUTIERREZ,2042
6,102,TUXTLA GUTIERREZ,2042
6,102,TUXTLA GUTIERREZ,2043
6,102,TUXTLA GUTIERREZ,2043
6,102,TUXTLA GUTIERREZ,2043
6,102,TUXTLA GUTIERREZ,2043
6,102,TUXTLA GUTIERREZ,2043
6,102,TUXTLA GUTIERREZ,2043
6,102,TUXTLA GUTIERREZ,2043
6,102,TUXTLA GUTIERREZ,2043
6,102,TUXTLA GUTIERREZ,2043
6,102,TUXTLA GUTIERREZ,2044
6,102,TUXTLA GUTIERREZ,2044
6,102,TUXTLA GUTIERREZ,2044
6,102,TUXTLA GUTIERREZ,2045
6,102,TUXTLA GUTIERREZ,2046
6,102,TUXTLA GUTIERREZ,2046
6,102,TUXTLA GUTIERREZ,2131
6,102,TUXTLA GUTIERREZ,2131
6,102,TUXTLA GUTIERREZ,2131
6,102,TUXTLA GUTIERREZ,2132
6,102,TUXTLA GUTIERREZ,2132
6,102,TUXTLA GUTIERREZ,2132
6,102,TUXTLA GUTIERREZ,2132
6,102,TUXTLA GUTIERREZ,2202
6,102,TUXTLA GUTIERREZ,2202
6,102,TUXTLA GUTIERREZ,2202
6,102,TUXTLA GUTIERREZ,2202
6,102,TUXTLA GUTIERREZ,2202
6,102,TUXTLA GUTIERREZ,2202
6,102,TUXTLA GUTIERREZ,2202
6,102,TUXTLA GUTIERREZ,2202
6,102,TUXTLA GUTIERREZ,2202
6,102,TUXTLA GUTIERREZ,2202
6,102,TUXTLA GUTIERREZ,2202
6,102,TUXTLA GUTIERREZ,2202
6,102,TUXTLA GUTIERREZ,2202
6,102,TUXTLA GUTIERREZ,2203
6,102,TUXTLA GUTIERREZ,2203
6,102,TUXTLA GUTIERREZ,2203
6,102,TUXTLA GUTIERREZ,2203
6,102,TUXTLA GUTIERREZ,2203
6,102,TUXTLA GUTIERREZ,2203
6,102,TUXTLA GUTIERREZ,2203
6,102,TUXTLA GUTIERREZ,2203
6,102,TUXTLA GUTIERREZ,2203
6,102,TUXTLA GUTIERREZ,2204
6,102,TUXTLA GUTIERREZ,2204
6,102,TUXTLA GUTIERREZ,2204
6,102,TUXTLA GUTIERREZ,2204
6,102,TUXTLA GUTIERREZ,2204
6,102,TUXTLA GUTIERREZ,2204
6,102,TUXTLA GUTIERREZ,2205
6,102,TUXTLA GUTIERREZ,2205
6,102,TUXTLA GUTIERREZ,2205
6,102,TUXTLA GUTIERREZ,2205
6,102,TUXTLA GUTIERREZ,2205
6,102,TUXTLA GUTIERREZ,2205
6,102,TUXTLA GUTIERREZ,2205
6,106,VENUSTIANO CARRANZA,1786
6,106,VENUSTIANO CARRANZA,1786
6,106,VENUSTIANO CARRANZA,1786
6,106,VENUSTIANO CARRANZA,1786
6,106,VENUSTIANO CARRANZA,1787
6,106,VENUSTIANO CARRANZA,1787
6,106,VENUSTIANO CARRANZA,1787
6,106,VENUSTIANO CARRANZA,1787
6,106,VENUSTIANO CARRANZA,1788
6,106,VENUSTIANO CARRANZA,1788
6,106,VENUSTIANO CARRANZA,1788
6,106,VENUSTIANO CARRANZA,1788
6,106,VENUSTIANO CARRANZA,1788
6,106,VENUSTIANO CARRANZA,1788
6,106,VENUSTIANO CARRANZA,1789
6,106,VENUSTIANO CARRANZA,1789
6,106,VENUSTIANO CARRANZA,1789
6,106,VENUSTIANO CARRANZA,1789
6,106,VENUSTIANO CARRANZA,1790
6,106,VENUSTIANO CARRANZA,1790
6,106,VENUSTIANO CARRANZA,1790
6,106,VENUSTIANO CARRANZA,1790
6,106,VENUSTIANO CARRANZA,1790
6,106,VENUSTIANO CARRANZA,1791
6,106,VENUSTIANO CARRANZA,1791
6,106,VENUSTIANO CARRANZA,1791
6,106,VENUSTIANO CARRANZA,1791
6,106,VENUSTIANO CARRANZA,1791
6,106,VENUSTIANO CARRANZA,1791
6,106,VENUSTIANO CARRANZA,1791
6,106,VENUSTIANO CARRANZA,1792
6,106,VENUSTIANO CARRANZA,1792
6,106,VENUSTIANO CARRANZA,1792
6,106,VENUSTIANO CARRANZA,1792
6,106,VENUSTIANO CARRANZA,1793
6,106,VENUSTIANO CARRANZA,1793
6,106,VENUSTIANO CARRANZA,1794
6,106,VENUSTIANO CARRANZA,1794
6,106,VENUSTIANO CARRANZA,1795
6,106,VENUSTIANO CARRANZA,1797
6,106,VENUSTIANO CARRANZA,1797
6,106,VENUSTIANO CARRANZA,1797
6,106,VENUSTIANO CARRANZA,1798
6,106,VENUSTIANO CARRANZA,1798
6,106,VENUSTIANO CARRANZA,1798
6,106,VENUSTIANO CARRANZA,1798
6,106,VENUSTIANO CARRANZA,1799
6,106,VENUSTIANO CARRANZA,1799
6,106,VENUSTIANO CARRANZA,1799
6,106,VENUSTIANO CARRANZA,1799
6,106,VENUSTIANO CARRANZA,1800
6,106,VENUSTIANO CARRANZA,1800
6,106,VENUSTIANO CARRANZA,1800
6,106,VENUSTIANO CARRANZA,1800
6,106,VENUSTIANO CARRANZA,1800
6,106,VENUSTIANO CARRANZA,1800
6,106,VENUSTIANO CARRANZA,1800
6,106,VENUSTIANO CARRANZA,1801
6,106,VENUSTIANO CARRANZA,1801
6,106,VENUSTIANO CARRANZA,1801
6,106,VENUSTIANO CARRANZA,1802
6,106,VENUSTIANO CARRANZA,1802
6,106,VENUSTIANO CARRANZA,1802
6,106,VENUSTIANO CARRANZA,1802
6,106,VENUSTIANO CARRANZA,1802
6,106,VENUSTIANO CARRANZA,1802
6,106,VENUSTIANO CARRANZA,1802
6,106,VENUSTIANO CARRANZA,1803
6,106,VENUSTIANO CARRANZA,1804
6,106,VENUSTIANO CARRANZA,1805
6,106,VENUSTIANO CARRANZA,1805
6,106,VENUSTIANO CARRANZA,1806
6,106,VENUSTIANO CARRANZA,1806
6,106,VENUSTIANO CARRANZA,1807
6,106,VENUSTIANO CARRANZA,1807
6,106,VENUSTIANO CARRANZA,1807
6,106,VENUSTIANO CARRANZA,1807
6,106,VENUSTIANO CARRANZA,1808
6,106,VENUSTIANO CARRANZA,1809
6,106,VENUSTIANO CARRANZA,1810
6,106,VENUSTIANO CARRANZA,1811
6,106,VENUSTIANO CARRANZA,1811
6,106,VENUSTIANO CARRANZA,2310
6,106,VENUSTIANO CARRANZA,2311
6,122,EMILIANO ZAPATA,15
6,122,EMILIANO ZAPATA,15
6,122,EMILIANO ZAPATA,16
6,122,EMILIANO ZAPATA,16
6,122,EMILIANO ZAPATA,17
6,122,EMILIANO ZAPATA,20
7,1,ACACOYAGUA,2
7,1,ACACOYAGUA,2
7,1,ACACOYAGUA,2
7,1,ACACOYAGUA,2
7,1,ACACOYAGUA,2
7,1,ACACOYAGUA,2
7,1,ACACOYAGUA,3
7,1,ACACOYAGUA,3
7,1,ACACOYAGUA,3
7,1,ACACOYAGUA,3
7,1,ACACOYAGUA,5
7,1,ACACOYAGUA,6
7,1,ACACOYAGUA,2120
7,1,ACACOYAGUA,2121
7,1,ACACOYAGUA,2121
7,1,ACACOYAGUA,2121
7,1,ACACOYAGUA,2121
7,1,ACACOYAGUA,2121
7,1,ACACOYAGUA,2121
7,1,ACACOYAGUA,2121
7,1,ACACOYAGUA,2121
7,1,ACACOYAGUA,2121
7,1,ACACOYAGUA,2121
7,3,ACAPETAHUA,21
7,3,ACAPETAHUA,21
7,3,ACAPETAHUA,21
7,3,ACAPETAHUA,21
7,3,ACAPETAHUA,21
7,3,ACAPETAHUA,22
7,3,ACAPETAHUA,22
7,3,ACAPETAHUA,22
7,3,ACAPETAHUA,22
7,3,ACAPETAHUA,22
7,3,ACAPETAHUA,22
7,3,ACAPETAHUA,22
7,3,ACAPETAHUA,23
7,3,ACAPETAHUA,23
7,3,ACAPETAHUA,23
7,3,ACAPETAHUA,23
7,3,ACAPETAHUA,23
7,3,ACAPETAHUA,23
7,3,ACAPETAHUA,23
7,3,ACAPETAHUA,24
7,3,ACAPETAHUA,24
7,3,ACAPETAHUA,24
7,3,ACAPETAHUA,24
7,3,ACAPETAHUA,24
7,3,ACAPETAHUA,24
7,3,ACAPETAHUA,24
7,3,ACAPETAHUA,24
7,3,ACAPETAHUA,25
7,3,ACAPETAHUA,26
7,3,ACAPETAHUA,26
7,3,ACAPETAHUA,27
7,3,ACAPETAHUA,28
7,3,ACAPETAHUA,28
7,3,ACAPETAHUA,28
7,3,ACAPETAHUA,29
7,3,ACAPETAHUA,29
7,3,ACAPETAHUA,30
7,3,ACAPETAHUA,30
7,3,ACAPETAHUA,31
7,3,ACAPETAHUA,32
7,3,ACAPETAHUA,34
7,3,ACAPETAHUA,34
7,3,ACAPETAHUA,34
7,9,ARRIAGA,88
7,9,ARRIAGA,88
7,9,ARRIAGA,88
7,9,ARRIAGA,89
7,9,ARRIAGA,89
7,9,ARRIAGA,90
7,9,ARRIAGA,90
7,9,ARRIAGA,90
7,9,ARRIAGA,91
7,9,ARRIAGA,91
7,9,ARRIAGA,91
7,9,ARRIAGA,91
7,9,ARRIAGA,91
7,9,ARRIAGA,91
7,9,ARRIAGA,91
7,9,ARRIAGA,91
7,9,ARRIAGA,91
7,9,ARRIAGA,91
7,9,ARRIAGA,92
7,9,ARRIAGA,92
7,9,ARRIAGA,93
7,9,ARRIAGA,93
7,9,ARRIAGA,94
7,9,ARRIAGA,95
7,9,ARRIAGA,95
7,9,ARRIAGA,95
7,9,ARRIAGA,95
7,9,ARRIAGA,95
7,9,ARRIAGA,95
7,9,ARRIAGA,95
7,9,ARRIAGA,95
7,9,ARRIAGA,96
7,9,ARRIAGA,96
7,9,ARRIAGA,96
7,9,ARRIAGA,96
7,9,ARRIAGA,97
7,9,ARRIAGA,97
7,9,ARRIAGA,97
7,9,ARRIAGA,97
7,9,ARRIAGA,97
7,9,ARRIAGA,99
7,9,ARRIAGA,99
7,9,ARRIAGA,99
7,9,ARRIAGA,99
7,9,ARRIAGA,99
7,9,ARRIAGA,99
7,9,ARRIAGA,100
7,9,ARRIAGA,100
7,9,ARRIAGA,100
7,9,ARRIAGA,100
7,9,ARRIAGA,100
7,9,ARRIAGA,100
7,9,ARRIAGA,100
7,9,ARRIAGA,101
7,9,ARRIAGA,101
7,9,ARRIAGA,103
7,9,ARRIAGA,103
7,9,ARRIAGA,104
7,9,ARRIAGA,105
7,9,ARRIAGA,105
7,9,ARRIAGA,106
7,9,ARRIAGA,106
7,9,ARRIAGA,107
7,9,ARRIAGA,109
7,9,ARRIAGA,109
7,9,ARRIAGA,110
7,9,ARRIAGA,110
7,9,ARRIAGA,111
7,9,ARRIAGA,111
7,9,ARRIAGA,111
7,9,ARRIAGA,112
7,9,ARRIAGA,2300
7,9,ARRIAGA,2300
7,9,ARRIAGA,2300
7,9,ARRIAGA,2300
7,9,ARRIAGA,2300
7,9,ARRIAGA,2300
7,9,ARRIAGA,2300
7,9,ARRIAGA,2300
7,9,ARRIAGA,2301
7,9,ARRIAGA,2301
7,9,ARRIAGA,2301
7,9,ARRIAGA,2301
7,9,ARRIAGA,2301
7,9,ARRIAGA,2301
7,9,ARRIAGA,2301
7,9,ARRIAGA,2301
7,9,ARRIAGA,2301
7,9,ARRIAGA,2301
7,9,ARRIAGA,2301
7,9,ARRIAGA,2301
7,9,ARRIAGA,2301
7,9,ARRIAGA,2301
7,17,CINTALAPA,197
7,17,CINTALAPA,197
7,17,CINTALAPA,197
7,17,CINTALAPA,197
7,17,CINTALAPA,197
7,17,CINTALAPA,197
7,17,CINTALAPA,197
7,17,CINTALAPA,198
7,17,CINTALAPA,198
7,17,CINTALAPA,198
7,17,CINTALAPA,198
7,17,CINTALAPA,199
7,17,CINTALAPA,199
7,17,CINTALAPA,199
7,17,CINTALAPA,199
7,17,CINTALAPA,199
7,17,CINTALAPA,199
7,17,CINTALAPA,199
7,17,CINTALAPA,199
7,17,CINTALAPA,199
7,17,CINTALAPA,199
7,17,CINTALAPA,199
7,17,CINTALAPA,199
7,17,CINTALAPA,200
7,17,CINTALAPA,200
7,17,CINTALAPA,200
7,17,CINTALAPA,200
7,17,CINTALAPA,200
7,17,CINTALAPA,200
7,17,CINTALAPA,200
7,17,CINTALAPA,200
7,17,CINTALAPA,200
7,17,CINTALAPA,200
7,17,CINTALAPA,200
7,17,CINTALAPA,200
7,17,CINTALAPA,200
7,17,CINTALAPA,200
7,17,CINTALAPA,200
7,17,CINTALAPA,200
7,17,CINTALAPA,201
7,17,CINTALAPA,201
7,17,CINTALAPA,201
7,17,CINTALAPA,201
7,17,CINTALAPA,201
7,17,CINTALAPA,202
7,17,CINTALAPA,202
7,17,CINTALAPA,202
7,17,CINTALAPA,202
7,17,CINTALAPA,202
7,17,CINTALAPA,202
7,17,CINTALAPA,203
7,17,CINTALAPA,203
7,17,CINTALAPA,203
7,17,CINTALAPA,203
7,17,CINTALAPA,203
7,17,CINTALAPA,204
7,17,CINTALAPA,204
7,17,CINTALAPA,204
7,17,CINTALAPA,205
7,17,CINTALAPA,205
7,17,CINTALAPA,205
7,17,CINTALAPA,205
7,17,CINTALAPA,205
7,17,CINTALAPA,206
7,17,CINTALAPA,206
7,17,CINTALAPA,206
7,17,CINTALAPA,206
7,17,CINTALAPA,206
7,17,CINTALAPA,206
7,17,CINTALAPA,206
7,17,CINTALAPA,206
7,17,CINTALAPA,206
7,17,CINTALAPA,207
7,17,CINTALAPA,207
7,17,CINTALAPA,207
7,17,CINTALAPA,207
7,17,CINTALAPA,207
7,17,CINTALAPA,208
7,17,CINTALAPA,208
7,17,CINTALAPA,208
7,17,CINTALAPA,208
7,17,CINTALAPA,208
7,17,CINTALAPA,208
7,17,CINTALAPA,208
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,209
7,17,CINTALAPA,210
7,17,CINTALAPA,210
7,17,CINTALAPA,210
