Cve Mpio,Secc,Localidad,Manzana,Colonia tipo,Colonia,Listado NOminal Total,PRIO
102,2024,1,98,,,8,NO
102,2024,1,39,,,7,NO
102,2024,1,64,,,7,NO
102,2024,1,74,,,7,NO
102,2024,1,75,,,7,NO
102,2024,1,92,,,7,NO
102,2024,1,120,,,7,NO
102,2024,1,127,,,7,NO
102,2024,1,139,,,7,NO
102,2024,1,63,,,6,NO
102,2024,1,70,,,6,NO
102,2024,1,76,,,6,NO
102,2024,1,99,,,6,NO
102,2024,1,124,,,6,NO
102,2024,1,128,,,6,NO
102,2024,1,52,,,5,NO
102,2024,1,57,,,5,NO
102,2024,1,89,,,5,NO
102,2024,1,100,,,5,NO
102,2024,1,101,,,5,NO
102,2024,1,117,,,5,NO
102,2024,1,138,,,5,NO
102,2024,1,15,,,4,NO
102,2024,1,18,,,4,NO
102,2024,1,36,,,4,NO
102,2024,1,45,,,4,NO
102,2024,1,79,,,4,NO
102,2024,1,115,,,4,NO
102,2024,1,135,,,4,NO
102,2024,1,59,,,3,NO
102,2024,1,62,,,3,NO
102,2024,1,85,,,3,NO
102,2024,1,88,,,3,NO
102,2024,1,94,,,3,NO
102,2024,1,108,,,3,NO
102,2024,1,134,,,3,NO
102,2024,1,143,,,3,NO
102,2024,1,144,,,3,NO
102,2024,1,157,,,3,NO
102,2024,1,11,,,2,NO
102,2024,1,16,,,2,NO
102,2024,1,23,,,2,NO
102,2024,1,27,,,2,NO
102,2024,1,33,,,2,NO
102,2024,1,51,,,2,NO
102,2024,1,53,,,2,NO
102,2024,1,103,,,2,NO
102,2024,1,105,,,2,NO
102,2024,1,156,,,2,NO
102,2024,1,20,,,1,NO
102,2024,1,37,,,1,NO
102,2024,1,41,,,1,NO
102,2024,1,55,,,1,NO
102,2024,1,66,,,1,NO
102,2024,1,112,,,1,NO
102,2024,1,123,,,1,NO
102,2024,1,133,,,1,NO
102,2024,1,141,,,1,NO
102,2024,1,153,,,1,NO
102,2024,1,154,,,1,NO
102,2024,1,155,,,1,NO
102,2025,1,13,,,134,SI
102,2025,1,2,,,121,SI
102,2025,1,8,,,89,SI
102,2025,1,6,,,85,SI
102,2025,1,4,,,74,NO
102,2025,1,7,,,72,NO
102,2025,1,10,,,61,NO
102,2025,1,11,,,53,NO
102,2025,1,14,,,43,NO
102,2025,1,9,,,37,NO
102,2025,1,1,,,11,NO
102,2025,1,5,,,7,NO
102,2025,1,3,,,2,NO
102,2026,1,7,,,185,SI
102,2026,1,4,,,181,SI
102,2026,1,3,,,124,NO
102,2026,1,8,,,115,NO
102,2026,1,14,,,52,NO
102,2026,1,20,,,32,NO
102,2026,1,5,,,3,NO
102,2026,1,22,,,3,NO
102,2026,1,11,,,2,NO
102,2027,1,4,,,163,SI
102,2027,1,7,,,158,SI
102,2027,1,1,,,146,NO
102,2027,1,2,,,52,NO
102,2027,1,3,,,37,NO
102,2027,1,6,,,28,NO
102,2027,1,8,,,25,NO
102,2027,1,5,,,2,NO
102,2028,1,38,,,66,SI
102,2028,1,33,,,56,SI
102,2028,1,75,,,39,SI
102,2028,1,59,,,37,SI
102,2028,1,69,,,37,SI
102,2028,1,46,,,33,SI
102,2028,1,73,,,32,SI
102,2028,1,44,,,31,SI
102,2028,1,52,,,30,SI
102,2028,1,63,,,29,SI
102,2028,1,42,,,28,SI
102,2028,1,60,,,26,SI
102,2028,1,8,,,25,SI
102,2028,1,1,,,24,SI
102,2028,1,6,,,22,SI
102,2028,1,17,,,22,SI
102,2028,1,53,,,21,SI
102,2028,1,5,,,20,SI
102,2028,1,83,,,20,SI
102,2028,1,2,,,19,SI
102,2028,1,15,,,19,SI
102,2028,1,28,,,19,SI
102,2028,1,78,,,19,NO
102,2028,1,10,,,18,NO
102,2028,1,67,,,18,NO
102,2028,1,19,,,17,NO
102,2028,1,57,,,17,NO
102,2028,1,58,,,17,NO
102,2028,1,3,,,16,NO
102,2028,1,68,,,16,NO
102,2028,1,70,,,16,NO
102,2028,1,84,,,16,NO
102,2028,1,13,,,15,NO
102,2028,1,27,,,15,NO
102,2028,1,35,,,15,NO
102,2028,1,64,,,15,NO
102,2028,1,81,,,15,NO
102,2028,1,20,,,14,NO
102,2028,1,34,,,14,NO
102,2028,1,71,,,14,NO
102,2028,1,61,,,12,NO
102,2028,1,80,,,12,NO
102,2028,1,9,,,11,NO
102,2028,1,16,,,11,NO
102,2028,1,29,,,11,NO
102,2028,1,40,,,11,NO
102,2028,1,74,,,11,NO
102,2028,1,11,,,10,NO
102,2028,1,25,,,10,NO
102,2028,1,26,,,10,NO
102,2028,1,30,,,10,NO
102,2028,1,31,,,10,NO
102,2028,1,56,,,10,NO
102,2028,1,65,,,10,NO
102,2028,1,66,,,10,NO
102,2028,1,77,,,10,NO
102,2028,1,89,,,10,NO
102,2028,1,4,,,9,NO
102,2028,1,21,,,9,NO
102,2028,1,43,,,9,NO
102,2028,1,49,,,9,NO
102,2028,1,12,,,8,NO
102,2028,1,37,,,8,NO
102,2028,1,39,,,8,NO
102,2028,1,23,,,7,NO
102,2028,1,85,,,7,NO
102,2028,1,87,,,7,NO
102,2028,1,90,,,7,NO
102,2028,1,14,,,6,NO
102,2028,1,24,,,6,NO
102,2028,1,45,,,6,NO
102,2028,1,48,,,6,NO
102,2028,1,76,,,6,NO
102,2028,1,32,,,5,NO
102,2028,1,50,,,5,NO
102,2028,1,55,,,5,NO
102,2028,1,82,,,5,NO
102,2028,1,18,,,4,NO
102,2028,1,41,,,4,NO
102,2028,1,47,,,4,NO
102,2028,1,51,,,4,NO
102,2028,1,7,,,3,NO
102,2028,1,54,,,3,NO
102,2028,1,88,,,3,NO
102,2028,1,62,,,1,NO
102,2028,1,91,,,1,NO
102,2028,1,92,,,1,NO
102,2029,1,16,,,61,SI
102,2029,1,7,,,50,SI
102,2029,1,5,,,49,SI
102,2029,1,20,,,40,SI
102,2029,1,116,,,37,SI
102,2029,1,10,,,35,SI
102,2029,1,13,,,31,SI
102,2029,1,102,,,31,SI
102,2029,1,24,,,29,SI
102,2029,1,115,,,28,SI
102,2029,1,55,,,27,SI
102,2029,1,124,,,21,SI
102,2029,1,133,,,20,SI
102,2029,1,111,,,19,SI
102,2029,1,49,,,18,SI
102,2029,1,80,,,17,SI
102,2029,1,104,,,17,SI
102,2029,1,34,,,16,SI
102,2029,1,136,,,16,SI
102,2029,1,68,,,14,SI
102,2029,1,84,,,14,SI
102,2029,1,17,,,13,SI
102,2029,1,46,,,13,SI
102,2029,1,53,,,13,SI
102,2029,1,129,,,13,SI
102,2029,1,3,,,12,SI
102,2029,1,56,,,12,NO
102,2029,1,97,,,12,NO
102,2029,1,109,,,12,NO
102,2029,1,127,,,12,NO
102,2029,1,78,,,11,NO
102,2029,1,25,,,10,NO
102,2029,1,64,,,10,NO
102,2029,1,76,,,10,NO
102,2029,1,106,,,10,NO
102,2029,1,122,,,10,NO
102,2029,1,156,,,10,NO
102,2029,1,110,,,9,NO
102,2029,1,117,,,9,NO
102,2029,1,139,,,9,NO
102,2029,1,147,,,9,NO
102,2029,1,157,,,9,NO
102,2029,1,12,,,8,NO
102,2029,1,61,,,8,NO
102,2029,1,62,,,8,NO
102,2029,1,69,,,8,NO
102,2029,1,87,,,8,NO
102,2029,1,88,,,8,NO
102,2029,1,91,,,8,NO
102,2029,1,98,,,8,NO
102,2029,1,107,,,8,NO
102,2029,1,112,,,8,NO
102,2029,1,166,,,8,NO
102,2029,1,21,,,7,NO
102,2029,1,40,,,7,NO
102,2029,1,48,,,7,NO
102,2029,1,79,,,7,NO
102,2029,1,93,,,7,NO
102,2029,1,99,,,7,NO
102,2029,1,132,,,7,NO
102,2029,1,152,,,7,NO
102,2029,1,162,,,7,NO
102,2029,1,14,,,6,NO
102,2029,1,18,,,6,NO
102,2029,1,22,,,6,NO
102,2029,1,30,,,6,NO
102,2029,1,50,,,6,NO
102,2029,1,66,,,6,NO
102,2029,1,86,,,6,NO
102,2029,1,142,,,6,NO
102,2029,1,29,,,5,NO
102,2029,1,33,,,5,NO
102,2029,1,39,,,5,NO
102,2029,1,41,,,5,NO
102,2029,1,57,,,5,NO
102,2029,1,67,,,5,NO
102,2029,1,74,,,5,NO
102,2029,1,144,,,5,NO
102,2029,1,153,,,5,NO
102,2029,1,154,,,5,NO
102,2029,1,158,,,5,NO
102,2029,1,160,,,5,NO
102,2029,1,169,,,5,NO
102,2029,1,173,,,5,NO
102,2029,1,19,,,4,NO
102,2029,1,27,,,4,NO
102,2029,1,36,,,4,NO
102,2029,1,42,,,4,NO
102,2029,1,44,,,4,NO
102,2029,1,63,,,4,NO
102,2029,1,70,,,4,NO
102,2029,1,73,,,4,NO
102,2029,1,90,,,4,NO
102,2029,1,95,,,4,NO
102,2029,1,100,,,4,NO
102,2029,1,128,,,4,NO
102,2029,1,134,,,4,NO
102,2029,1,138,,,4,NO
102,2029,1,143,,,4,NO
102,2029,1,155,,,4,NO
102,2029,1,165,,,4,NO
102,2029,1,178,,,4,NO
102,2029,1,31,,,3,NO
102,2029,1,37,,,3,NO
102,2029,1,58,,,3,NO
102,2029,1,60,,,3,NO
102,2029,1,72,,,3,NO
102,2029,1,77,,,3,NO
102,2029,1,82,,,3,NO
102,2029,1,94,,,3,NO
102,2029,1,101,,,3,NO
102,2029,1,103,,,3,NO
102,2029,1,113,,,3,NO
102,2029,1,114,,,3,NO
102,2029,1,118,,,3,NO
102,2029,1,119,,,3,NO
102,2029,1,121,,,3,NO
102,2029,1,126,,,3,NO
102,2029,1,168,,,3,NO
102,2029,1,174,,,3,NO
102,2029,1,1,,,2,NO
102,2029,1,4,,,2,NO
102,2029,1,6,,,2,NO
102,2029,1,8,,,2,NO
102,2029,1,9,,,2,NO
102,2029,1,28,,,2,NO
102,2029,1,32,,,2,NO
102,2029,1,35,,,2,NO
102,2029,1,38,,,2,NO
102,2029,1,45,,,2,NO
102,2029,1,47,,,2,NO
102,2029,1,52,,,2,NO
102,2029,1,59,,,2,NO
102,2029,1,65,,,2,NO
102,2029,1,75,,,2,NO
102,2029,1,83,,,2,NO
102,2029,1,92,,,2,NO
102,2029,1,105,,,2,NO
102,2029,1,123,,,2,NO
102,2029,1,130,,,2,NO
102,2029,1,137,,,2,NO
102,2029,1,140,,,2,NO
102,2029,1,145,,,2,NO
102,2029,1,146,,,2,NO
102,2029,1,149,,,2,NO
102,2029,1,150,,,2,NO
102,2029,1,161,,,2,NO
102,2029,1,163,,,2,NO
102,2029,1,164,,,2,NO
102,2029,1,167,,,2,NO
102,2029,1,170,,,2,NO
102,2029,1,171,,,2,NO
102,2029,1,172,,,2,NO
102,2029,1,179,,,2,NO
102,2029,1,197,,,2,NO
102,2029,1,23,,,1,NO
102,2029,1,26,,,1,NO
102,2029,1,54,,,1,NO
102,2029,1,71,,,1,NO
102,2029,1,81,,,1,NO
102,2029,1,89,,,1,NO
102,2029,1,96,,,1,NO
102,2029,1,108,,,1,NO
102,2029,1,131,,,1,NO
102,2029,1,141,,,1,NO
102,2029,1,148,,,1,NO
102,2029,1,159,,,1,NO
102,2029,1,177,,,1,NO
102,2029,1,191,,,1,NO
102,2029,1,193,,,1,NO
102,2029,1,194,,,1,NO
102,2029,1,195,,,1,NO
102,2029,1,198,,,1,NO
102,2030,1,5,,,137,SI
102,2030,1,10,,,121,SI
102,2030,1,9,,,109,SI
102,2030,1,7,,,89,NO
102,2030,1,8,,,84,NO
102,2030,1,4,,,47,NO
102,2030,1,6,,,31,NO
102,2030,1,11,,,2,NO
102,2031,1,7,,,149,SI
102,2031,1,15,,,69,SI
102,2031,1,19,,,63,SI
102,2031,1,14,,,59,SI
102,2031,1,18,,,57,SI
102,2031,1,16,,,52,SI
102,2031,1,17,,,50,NO
102,2031,1,11,,,48,NO
102,2031,1,12,,,47,NO
102,2031,1,13,,,41,NO
102,2031,1,5,,,36,NO
102,2031,1,9,,,36,NO
102,2031,1,20,,,29,NO
102,2031,1,8,,,22,NO
102,2031,1,10,,,22,NO
102,2031,1,6,,,15,NO
102,2031,1,4,,,14,NO
102,2031,1,3,,,13,NO
102,2032,1,7,,,148,SI
102,2032,1,1,,,142,SI
102,2032,1,9,,,137,SI
102,2032,1,8,,,109,NO
102,2032,1,3,,,68,NO
102,2032,1,5,,,68,NO
102,2032,1,6,,,54,NO
102,2033,1,3,,,165,SI
102,2033,1,6,,,104,SI
102,2033,1,1,,,90,NO
102,2033,1,5,,,71,NO
102,2033,1,7,,,59,NO
102,2033,1,4,,,22,NO
102,2034,1,5,,,81,SI
102,2034,1,8,,,76,SI
102,2034,1,1,,,75,SI
102,2034,1,7,,,74,SI
102,2034,1,3,,,72,NO
102,2034,1,6,,,68,NO
102,2034,1,2,,,62,NO
102,2034,1,4,,,59,NO
102,2035,1,5,,,81,SI
102,2035,1,3,,,75,SI
102,2035,1,7,,,70,SI
102,2035,1,4,,,67,NO
102,2035,1,2,,,66,NO
102,2035,1,1,,,61,NO
102,2036,1,4,,,105,SI
102,2036,1,5,,,67,SI
102,2036,1,6,,,67,SI
102,2036,1,3,,,55,NO
102,2036,1,1,,,53,NO
102,2036,1,2,,,53,NO
102,2037,1,3,,,53,SI
102,2037,1,15,,,52,SI
102,2037,1,5,,,40,SI
102,2037,1,11,,,40,SI
102,2037,1,13,,,40,SI
102,2037,1,8,,,39,SI
102,2037,1,4,,,36,NO
102,2037,1,6,,,33,NO
102,2037,1,9,,,29,NO
102,2037,1,10,,,28,NO
102,2037,1,14,,,28,NO
102,2037,1,7,,,27,NO
102,2037,1,12,,,26,NO
102,2037,1,1,,,6,NO
102,2037,1,2,,,3,NO
102,2038,1,3,,,136,SI
102,2038,1,4,,,109,SI
102,2038,1,2,,,96,SI
102,2038,1,1,,,88,NO
102,2038,1,6,,,87,NO
102,2038,1,5,,,85,NO
102,2039,1,1,,,149,NO
102,2039,1,3,,,125,NO
102,2039,1,4,,,121,NO
102,2039,1,2,,,120,NO
102,2040,1,3,,,146,SI
102,2040,1,4,,,138,SI
102,2040,1,21,,,75,SI
102,2040,1,11,,,56,SI
102,2040,1,7,,,50,SI
102,2040,1,1,,,48,SI
102,2040,1,14,,,48,SI
102,2040,1,13,,,40,SI
102,2040,1,2,,,39,SI
102,2040,1,27,,,38,NO
102,2040,1,5,,,36,NO
102,2040,1,9901,,,36,NO
102,2040,1,12,,,34,NO
102,2040,1,23,,,34,NO
102,2040,1,8,,,33,NO
102,2040,1,6,,,30,NO
102,2040,1,9904,,,30,NO
102,2040,1,10,,,28,NO
102,2040,1,26,,,28,NO
102,2040,1,9,,,27,NO
102,2040,1,18,,,25,NO
102,2040,1,9902,,,25,NO
102,2040,1,24,,,24,NO
102,2040,1,15,,,20,NO
102,2040,1,20,,,18,NO
102,2040,1,25,,,17,NO
102,2040,1,28,,,15,NO
102,2040,1,22,,,14,NO
102,2040,1,36,,,11,NO
102,2040,1,9903,,,11,NO
102,2040,1,19,,,9,NO
102,2040,1,16,,,7,NO
102,2040,1,35,,,4,NO
102,2040,1,37,,,4,NO
102,2040,1,17,,,3,NO
102,2040,1,29,,,1,NO
102,2040,1,32,,,1,NO
102,2040,1,34,,,1,NO
102,2041,1,7,,,61,SI
102,2041,1,3,,,56,SI
102,2041,1,12,,,44,SI
102,2041,1,17,,,38,SI
102,2041,1,6,,,37,SI
102,2041,1,15,,,35,NO
102,2041,1,4,,,33,NO
102,2041,1,16,,,32,NO
102,2041,1,13,,,28,NO
102,2041,1,8,,,20,NO
102,2041,1,11,,,17,NO
102,2041,1,9,,,11,NO
102,2041,1,14,,,9,NO
102,2041,1,19,,,9,NO
102,2041,1,18,,,6,NO
102,2041,1,20,,,6,NO
102,2041,1,10,,,5,NO
102,2041,1,5,,,4,NO
102,2041,1,2,,,3,NO
102,2041,1,1,,,1,NO
102,2042,1,4,,,74,SI
102,2042,1,2,,,68,SI
102,2042,1,14,,,60,SI
102,2042,1,13,,,59,SI
102,2042,1,15,,,54,SI
102,2042,1,7,,,52,NO
102,2042,1,1,,,46,NO
102,2042,1,16,,,45,NO
102,2042,1,12,,,34,NO
102,2042,1,3,,,29,NO
102,2042,1,11,,,23,NO
102,2042,1,9,,,20,NO
102,2042,1,17,,,8,NO
102,2043,1,9,,,117,SI
102,2043,1,11,,,82,SI
102,2043,1,18,,,74,SI
102,2043,1,16,,,72,SI
102,2043,1,14,,,50,SI
102,2043,1,23,,,43,SI
102,2043,1,21,,,42,NO
102,2043,1,26,,,38,NO
102,2043,1,29,,,37,NO
102,2043,1,2,,,29,NO
102,2043,1,32,,,27,NO
102,2043,1,46,,,24,NO
102,2043,1,34,,,22,NO
102,2043,1,4,,,17,NO
102,2043,1,6,,,17,NO
102,2043,1,17,,,17,NO
102,2043,1,3,,,16,NO
102,2043,1,10,,,14,NO
102,2043,1,15,,,14,NO
102,2043,1,20,,,14,NO
102,2043,1,27,,,14,NO
102,2043,1,13,,,12,NO
102,2043,1,48,,,9,NO
102,2043,1,49,,,8,NO
102,2043,1,8,,,5,NO
102,2043,1,40,,,5,NO
102,2043,1,50,,,5,NO
102,2043,1,30,,,4,NO
102,2043,1,36,,,4,NO
102,2043,1,41,,,4,NO
102,2043,1,47,,,4,NO
102,2043,1,12,,,3,NO
102,2043,1,38,,,3,NO
102,2043,1,33,,,2,NO
102,2043,1,39,,,2,NO
102,2043,1,1,,,1,NO
102,2043,1,28,,,1,NO
102,2043,1,45,,,1,NO
102,2044,1,17,,,124,SI
102,2044,1,10,,,91,SI
102,2044,1,12,,,87,SI
102,2044,1,15,,,78,SI
102,2044,1,8,,,76,SI
102,2044,1,13,,,65,NO
102,2044,1,11,,,58,NO
102,2044,1,6,,,55,NO
102,2044,1,16,,,29,NO
102,2044,1,5,,,24,NO
102,2044,1,3,,,20,NO
102,2044,1,4,,,18,NO
102,2044,1,7,,,16,NO
102,2044,1,2,,,15,NO
102,2044,1,9,,,13,NO
102,2044,1,1,,,10,NO
102,2044,1,18,,,7,NO
102,2045,1,7,,,93,SI
102,2045,1,8,,,78,SI
102,2045,1,4,,,60,SI
102,2045,1,10,,,58,SI
102,2045,1,15,,,55,SI
102,2045,1,1,,,54,NO
102,2045,1,13,,,48,NO
102,2045,1,14,,,46,NO
102,2045,1,2,,,42,NO
102,2045,1,11,,,34,NO
102,2045,1,9,,,29,NO
102,2045,1,6,,,25,NO
102,2045,1,12,,,7,NO
102,2046,1,10,,,168,SI
102,2046,1,13,,,142,SI
102,2046,1,7,,,113,SI
102,2046,1,4,,,108,SI
102,2046,1,12,,,95,SI
102,2046,1,1,,,78,NO
102,2046,1,2,,,73,NO
102,2046,1,9,,,65,NO
102,2046,1,3,,,61,NO
102,2046,1,11,,,52,NO
102,2046,1,8,,,48,NO
102,2046,1,6,,,40,NO
102,2046,1,14,,,33,NO
102,2116,1,1,,,341,SI
102,2116,1,7,,,160,SI
102,2116,1,3,,,137,SI
102,2116,1,6,,,130,SI
102,2116,1,10,,,114,SI
102,2116,1,29,,,110,SI
102,2116,1,14,,,108,SI
102,2116,1,8,,,106,SI
102,2116,1,15,,,103,NO
102,2116,1,11,,,89,NO
102,2116,1,17,,,89,NO
102,2116,1,12,,,82,NO
102,2116,1,4,,,78,NO
102,2116,1,20,,,77,NO
102,2116,1,21,,,70,NO
102,2116,1,16,,,63,NO
102,2116,1,22,,,54,NO
102,2116,1,30,,,45,NO
102,2116,1,2,,,35,NO
102,2116,1,5,,,35,NO
102,2116,1,19,,,34,NO
102,2116,1,24,,,33,NO
102,2116,1,23,,,29,NO
102,2116,1,13,,,28,NO
102,2116,1,18,,,28,NO
102,2116,1,26,,,25,NO
102,2116,1,31,,,19,NO
102,2116,1,25,,,17,NO
102,2116,1,9,,,8,NO
102,2117,1,1,,,206,SI
102,2117,1,10,,,151,SI
102,2117,1,2,,,92,SI
102,2117,1,9,,,90,SI
102,2117,1,3,,,88,SI
102,2117,1,11,,,70,SI
102,2117,1,4,,,62,SI
102,2117,1,30,,,57,SI
102,2117,1,33,,,52,SI
102,2117,1,12,,,51,SI
102,2117,1,5,,,48,SI
102,2117,1,41,,,48,NO
102,2117,1,28,,,46,NO
102,2117,1,17,,,44,NO
102,2117,1,42,,,43,NO
102,2117,1,35,,,42,NO
102,2117,1,6,,,41,NO
102,2117,1,29,,,38,NO
102,2117,1,15,,,37,NO
102,2117,1,34,,,37,NO
102,2117,1,19,,,36,NO
102,2117,1,20,,,36,NO
102,2117,1,36,,,36,NO
102,2117,1,45,,,34,NO
102,2117,1,31,,,31,NO
102,2117,1,39,,,31,NO
102,2117,1,40,,,27,NO
102,2117,1,16,,,26,NO
102,2117,1,44,,,26,NO
102,2117,1,32,,,25,NO
102,2117,1,8,,,24,NO
102,2117,1,26,,,23,NO
102,2117,1,27,,,22,NO
102,2117,1,43,,,22,NO
102,2117,1,18,,,20,NO
102,2117,1,23,,,19,NO
102,2117,1,25,,,19,NO
102,2117,1,24,,,14,NO
102,2117,1,14,,,13,NO
102,2117,1,38,,,13,NO
102,2117,1,7,,,12,NO
102,2117,1,13,,,12,NO
102,2117,1,22,,,6,NO
102,2117,1,37,,,1,NO
102,2118,1,12,,,138,SI
102,2118,1,9,,,130,SI
102,2118,1,11,,,114,SI
102,2118,1,10,,,89,SI
102,2118,1,16,,,79,SI
102,2118,1,7,,,78,SI
102,2118,1,15,,,76,NO
102,2118,1,4,,,75,NO
102,2118,1,1,,,73,NO
102,2118,1,3,,,68,NO
102,2118,1,6,,,57,NO
102,2118,1,17,,,53,NO
102,2118,1,2,,,51,NO
102,2118,1,5,,,45,NO
102,2118,1,14,,,29,NO
102,2118,1,8,,,18,NO
102,2119,1,7,,,122,SI
102,2119,1,16,,,121,SI
102,2119,1,21,,,121,SI
102,2119,1,26,,,111,SI
102,2119,1,18,,,102,SI
102,2119,1,15,,,90,SI
102,2119,1,2,,,86,SI
102,2119,1,31,,,86,SI
102,2119,1,27,,,76,SI
102,2119,1,30,,,76,SI
102,2119,1,17,,,72,SI
102,2119,1,13,,,69,SI
102,2119,1,32,,,69,SI
102,2119,1,28,,,67,SI
102,2119,1,63,,,59,SI
102,2119,1,1,,,58,SI
102,2119,1,29,,,57,SI
102,2119,1,20,,,53,NO
102,2119,1,62,,,49,NO
102,2119,1,34,,,48,NO
102,2119,1,52,,,44,NO
102,2119,1,58,,,44,NO
102,2119,1,14,,,43,NO
102,2119,1,57,,,43,NO
102,2119,1,5,,,42,NO
102,2119,1,22,,,38,NO
102,2119,1,50,,,38,NO
102,2119,1,4,,,37,NO
102,2119,1,56,,,37,NO
102,2119,1,51,,,35,NO
102,2119,1,67,,,35,NO
102,2119,1,10,,,31,NO
102,2119,1,71,,,29,NO
102,2119,1,55,,,28,NO
102,2119,1,40,,,27,NO
102,2119,1,25,,,26,NO
102,2119,1,45,,,25,NO
102,2119,1,49,,,25,NO
102,2119,1,61,,,25,NO
102,2119,1,69,,,25,NO
102,2119,1,9,,,24,NO
102,2119,1,73,,,24,NO
102,2119,1,38,,,23,NO
102,2119,1,44,,,23,NO
102,2119,1,6,,,22,NO
102,2119,1,19,,,22,NO
102,2119,1,47,,,22,NO
102,2119,1,48,,,22,NO
102,2119,1,72,,,21,NO
102,2119,1,77,,,21,NO
102,2119,1,35,,,20,NO
102,2119,1,23,,,19,NO
102,2119,1,37,,,19,NO
102,2119,1,42,,,19,NO
102,2119,1,65,,,19,NO
102,2119,1,43,,,18,NO
102,2119,1,70,,,17,NO
102,2119,1,3,,,16,NO
102,2119,1,11,,,16,NO
102,2119,1,36,,,16,NO
102,2119,1,41,,,16,NO
102,2119,1,39,,,15,NO
102,2119,1,83,,,14,NO
102,2119,1,8,,,12,NO
102,2119,1,33,,,12,NO
102,2119,1,78,,,12,NO
102,2119,1,24,,,11,NO
102,2119,1,54,,,11,NO
102,2119,1,76,,,11,NO
102,2119,1,12,,,10,NO
102,2119,1,46,,,10,NO
102,2119,1,74,,,9,NO
102,2119,1,53,,,8,NO
102,2119,1,60,,,7,NO
102,2119,1,75,,,5,NO
102,2119,1,64,,,4,NO
102,2119,1,79,,,2,NO
102,2119,1,81,,,2,NO
102,2119,1,82,,,1,NO
102,2131,1,23,,,88,SI
102,2131,1,7,,,79,SI
102,2131,1,29,,,78,SI
102,2131,1,10,,,76,SI
102,2131,1,5,,,72,SI
102,2131,1,19,,,72,SI
102,2131,1,6,,,70,SI
102,2131,1,24,,,69,SI
102,2131,1,25,,,67,SI
102,2131,1,12,,,66,SI
102,2131,1,8,,,65,SI
102,2131,1,9,,,64,NO
102,2131,1,18,,,56,NO
102,2131,1,14,,,54,NO
102,2131,1,2,,,53,NO
102,2131,1,4,,,53,NO
102,2131,1,21,,,51,NO
102,2131,1,13,,,49,NO
102,2131,1,11,,,48,NO
102,2131,1,20,,,48,NO
102,2131,1,22,,,45,NO
102,2131,1,26,,,44,NO
102,2131,1,28,,,42,NO
102,2131,1,3,,,31,NO
102,2131,1,15,,,31,NO
102,2131,1,27,,,21,NO
102,2131,1,17,,,17,NO
102,2131,1,31,,,15,NO
102,2131,1,1,,,12,NO
102,2131,1,16,,,5,NO
102,2132,1,27,,,135,NO
102,2132,1,5,,,66,SI
102,2132,1,21,,,52,SI
102,2132,1,3,,,50,SI
102,2132,1,40,,,49,SI
102,2132,1,13,,,47,SI
102,2132,1,34,,,46,SI
102,2132,1,36,,,45,SI
102,2132,1,48,,,45,SI
102,2132,1,1,,,44,SI
102,2132,1,41,,,43,SI
102,2132,1,2,,,42,SI
102,2132,1,4,,,42,SI
102,2132,1,32,,,42,SI
102,2132,1,28,,,41,SI
102,2132,1,46,,,41,SI
102,2132,1,23,,,40,NO
102,2132,1,42,,,39,NO
102,2132,1,47,,,39,NO
102,2132,1,6,,,34,NO
102,2132,1,16,,,34,NO
102,2132,1,20,,,34,NO
102,2132,1,31,,,33,NO
102,2132,1,43,,,33,NO
102,2132,1,12,,,32,NO
102,2132,1,22,,,32,NO
102,2132,1,35,,,32,NO
102,2132,1,51,,,32,NO
102,2132,1,7,,,30,NO
102,2132,1,8,,,30,NO
102,2132,1,19,,,29,NO
102,2132,1,11,,,28,NO
102,2132,1,24,,,27,NO
102,2132,1,9,,,25,NO
102,2132,1,14,,,23,NO
102,2132,1,17,,,22,NO
102,2132,1,45,,,22,NO
102,2132,1,33,,,21,NO
102,2132,1,15,,,20,NO
102,2132,1,37,,,19,NO
102,2132,1,38,,,16,NO
102,2132,1,49,,,15,NO
102,2132,1,50,,,14,NO
102,2132,1,29,,,13,NO
102,2132,1,44,,,13,NO
102,2132,1,10,,,12,NO
102,2132,1,52,,,12,NO
102,2132,1,26,,,6,NO
102,2148,1,2,,,122,SI
102,2148,1,1,,,114,SI
102,2148,1,7,,,93,SI
102,2148,1,13,,,85,SI
102,2148,1,29,,,78,SI
102,2148,1,12,,,75,SI
102,2148,1,5,,,72,SI
102,2148,1,8,,,72,SI
102,2148,1,15,,,72,SI
102,2148,1,3,,,70,SI
102,2148,1,9,,,64,NO
102,2148,1,10,,,64,NO
102,2148,1,4,,,54,NO
102,2148,1,6,,,54,NO
102,2148,1,14,,,48,NO
102,2148,1,11,,,47,NO
102,2148,1,17,,,45,NO
102,2148,1,26,,,41,NO
102,2148,1,30,,,41,NO
102,2148,1,28,,,35,NO
102,2148,1,27,,,34,NO
102,2148,1,21,,,33,NO
102,2148,1,20,,,32,NO
102,2148,1,24,,,26,NO
102,2148,1,18,,,22,NO
102,2148,1,22,,,20,NO
102,2148,1,16,,,18,NO
102,2148,1,54,,,17,NO
102,2148,1,19,,,16,NO
102,2148,1,52,,,11,NO
102,2148,1,25,,,10,NO
102,2148,1,51,,,9,NO
102,2148,1,55,,,8,NO
102,2148,1,45,,,5,NO
102,2148,1,56,,,4,NO
102,2148,1,38,,,3,NO
102,2148,1,47,,,3,NO
102,2148,1,48,,,3,NO
